dteday,time_period,temp,atemp,hum,windspeed,casual,registered,cnt,season,mnth,weekday,weathersit,yr,holiday,workingday
2012-06-10,1,0.6714285714285715,0.6277142857142858,0.6228571428571429,0.06825714285714286,72.71428571428571,136.42857142857142,209.14285714285714,2,6,0,1,1,0,0
2012-06-10,2,0.836,0.7272799999999999,0.308,0.15522,179.0,316.4,495.4,2,6,0,1,1,0,0
2012-06-10,3,0.8049999999999999,0.7159,0.3875,0.238825,144.0,293.25,437.25,2,6,0,1,1,0,0
2012-06-10,4,0.6675,0.6288,0.68375,0.1250125,30.5,83.0,113.5,2,6,0,1,1,0,0
2012-06-11,1,0.6771428571428572,0.6276999999999999,0.6971428571428572,0.14285714285714285,34.285714285714285,251.42857142857142,285.7142857142857,2,6,1,1,1,0,1
2012-06-11,2,0.804,0.7181799999999999,0.4,0.31044,70.2,220.6,290.8,2,6,1,2,1,0,1
2012-06-11,3,0.775,0.6969749999999999,0.44999999999999996,0.30225,85.0,570.25,655.25,2,6,1,2,1,0,1
2012-06-11,4,0.6799999999999999,0.632575,0.67875,0.1529875,10.75,62.875,73.625,2,6,1,1,1,0,1
2012-06-12,1,0.6257142857142857,0.5671285714285714,0.8757142857142857,0.23879999999999998,15.142857142857142,207.14285714285714,222.28571428571428,2,6,2,3,1,0,1
2012-06-12,2,0.656,0.5939599999999999,0.866,0.2358,18.8,95.0,113.8,2,6,2,3,1,0,1
2012-06-12,3,0.675,0.6250249999999999,0.845,0.2164,49.0,503.75,552.75,2,6,2,1,1,0,1
2012-06-12,4,0.665,0.61365,0.77,0.1791125,10.125,69.375,79.5,2,6,2,2,1,0,1
2012-06-13,1,0.6228571428571429,0.5865857142857143,0.7285714285714285,0.3838,36.57142857142857,284.57142857142856,321.14285714285717,2,6,3,2,1,0,1
2012-06-13,2,0.708,0.6454599999999999,0.376,0.44177999999999995,76.0,240.4,316.4,2,6,3,2,1,0,1
2012-06-13,3,0.705,0.64395,0.335,0.436575,97.0,583.0,680.0,2,6,3,1,1,0,1
2012-06-13,4,0.6275,0.5947,0.70625,0.1996125,18.625,90.25,108.875,2,6,3,1,1,0,1
2012-06-14,1,0.6142857142857142,0.6017571428571429,0.6042857142857143,0.2921142857142857,32.42857142857143,283.2857142857143,315.7142857142857,2,6,4,1,1,0,1
2012-06-14,2,0.7,0.6485,0.542,0.25076,78.2,243.6,321.8,2,6,4,1,1,0,1
2012-06-14,3,0.705,0.6515249999999999,0.5075000000000001,0.231325,101.0,575.0,676.0,2,6,4,1,1,0,1
2012-06-14,4,0.6174999999999999,0.6155375,0.5875,0.2332125,19.75,85.25,105.0,2,6,4,2,1,0,1
2012-06-15,1,0.5942857142857143,0.5714428571428571,0.7071428571428572,0.15565714285714288,41.714285714285715,263.2857142857143,305.0,2,6,5,1,1,0,1
2012-06-15,2,0.712,0.6454599999999999,0.404,0.19998,118.4,303.0,421.4,2,6,5,1,1,0,1
2012-06-15,3,0.71,0.64395,0.405,0.216425,108.25,483.75,592.0,2,6,5,1,1,0,1
2012-06-15,4,0.5975,0.5738624999999999,0.695,0.16045,30.75,101.125,131.875,2,6,5,1,1,0,1
2012-06-16,1,0.5857142857142856,0.5628,0.5914285714285715,0.15778571428571428,72.85714285714286,172.85714285714286,245.71428571428572,2,6,6,1,1,0,0
2012-06-16,2,0.716,0.64848,0.368,0.17016,268.8,314.8,583.6,2,6,6,1,1,0,0
2012-06-16,3,0.7,0.64015,0.4075,0.21639999999999998,201.75,292.5,494.25,2,6,6,2,1,0,0
2012-06-16,4,0.585,0.5663,0.56125,0.1473875,37.75,98.125,135.875,2,6,6,1,1,0,0
2012-06-17,1,0.5571428571428572,0.5346428571428571,0.67,0.12154285714285715,69.71428571428571,139.28571428571428,209.0,2,6,0,1,1,0,0
2012-06-17,2,0.644,0.6212,0.534,0.13732,245.0,325.8,570.8,2,6,0,1,1,0,0
2012-06-17,3,0.635,0.6212,0.55,0.194025,170.5,279.0,449.5,2,6,0,1,1,0,0
2012-06-17,4,0.5700000000000001,0.5492625,0.6012500000000001,0.14552500000000002,29.875,78.0,107.875,2,6,0,1,1,0,0
2012-06-18,1,0.5314285714285715,0.5086857142857143,0.8671428571428572,0.16844285714285714,14.857142857142858,148.14285714285714,163.0,2,6,1,3,1,0,1
2012-06-18,2,0.584,0.5606199999999999,0.722,0.17012,50.6,185.6,236.2,2,6,1,2,1,0,1
2012-06-18,3,0.615,0.5947,0.72,0.14552500000000002,49.5,498.0,547.5,2,6,1,2,1,0,1
2012-06-18,4,0.5675,0.5416875,0.76375,0.1977625,12.25,61.125,73.375,2,6,1,2,1,0,1
2012-06-19,1,0.62,0.5909428571428571,0.7528571428571428,0.1300714285714286,30.0,268.42857142857144,298.42857142857144,2,6,2,2,1,0,1
2012-06-19,2,0.756,0.7090799999999999,0.5900000000000001,0.1433,64.0,212.8,276.8,2,6,2,1,1,0,1
2012-06-19,3,0.8,0.761375,0.56,0.20895,79.5,565.0,644.5,2,6,2,1,1,0,1
2012-06-19,4,0.65,0.6231375,0.7625000000000001,0.1362,15.0,81.75,96.75,2,6,2,2,1,0,1
2012-06-20,1,0.72,0.6710142857142857,0.7357142857142858,0.08742857142857142,29.857142857142858,253.28571428571428,283.14285714285717,2,6,3,2,1,0,1
2012-06-20,2,0.8800000000000001,0.8060600000000001,0.4,0.11344000000000001,44.2,174.8,219.0,2,6,3,1,1,0,1
2012-06-20,3,0.885,0.79925,0.375,0.11939999999999999,83.0,494.25,577.25,2,6,3,1,1,0,1
2012-06-20,4,0.725,0.672375,0.695,0.1343375,13.75,89.375,103.125,2,6,3,1,1,0,1
2012-06-21,1,0.7628571428571428,0.7186428571428571,0.6671428571428571,0.10235714285714285,23.857142857142858,234.71428571428572,258.57142857142856,3,6,4,1,1,0,1
2012-06-21,2,0.9,0.81516,0.35,0.13134,33.6,181.8,215.4,3,6,4,1,1,0,1
2012-06-21,3,0.87,0.791675,0.40249999999999997,0.152975,80.25,467.25,547.5,3,6,4,1,1,0,1
2012-06-21,4,0.7525,0.7235,0.7,0.108225,15.25,88.25,103.5,3,6,4,1,1,0,1
2012-06-22,1,0.7628571428571428,0.7099571428571428,0.5771428571428572,0.16205714285714287,36.857142857142854,232.57142857142858,269.42857142857144,3,6,5,1,1,0,1
2012-06-22,2,0.8800000000000001,0.8030200000000001,0.386,0.23284000000000002,67.8,228.4,296.2,3,6,5,1,1,0,1
2012-06-22,3,0.785,0.719725,0.5075000000000001,0.35075,58.25,370.5,428.75,3,6,5,2,1,0,1
2012-06-22,4,0.7225,0.6894,0.72125,0.085825,16.75,75.875,92.625,3,6,5,1,1,0,1
2012-06-23,1,0.6885714285714286,0.6298857142857143,0.6900000000000001,0.18337142857142857,70.42857142857143,164.71428571428572,235.14285714285714,3,6,6,1,1,0,0
2012-06-23,2,0.8160000000000001,0.7151599999999999,0.332,0.25372,216.0,338.2,554.2,3,6,6,1,1,0,0
2012-06-23,3,0.8049999999999999,0.70075,0.275,0.23504999999999998,187.75,267.75,455.5,3,6,6,1,1,0,0
2012-06-23,4,0.68,0.609875,0.655,0.1026125,41.625,110.75,152.375,3,6,6,1,1,0,0
2012-06-24,1,0.6914285714285714,0.6428714285714285,0.5599999999999999,0.07675714285714286,72.42857142857143,132.57142857142858,205.0,3,6,0,1,1,0,0
2012-06-24,2,0.828,0.7182,0.308,0.25671999999999995,219.0,309.0,528.0,3,6,0,1,1,0,0
2012-06-24,3,0.81,0.7159249999999999,0.375,0.26489999999999997,168.25,287.0,455.25,3,6,0,1,1,0,0
2012-06-24,4,0.7025,0.6534125,0.5675,0.0765125,34.5,89.875,124.375,3,6,0,1,1,0,0
2012-06-25,1,0.6971428571428572,0.6471857142857143,0.6542857142857142,0.20470000000000002,34.857142857142854,240.42857142857142,275.2857142857143,3,6,1,1,1,0,1
2012-06-25,2,0.768,0.6848599999999999,0.41600000000000004,0.3403,82.4,203.2,285.6,3,6,1,1,1,0,1
2012-06-25,3,0.755,0.662875,0.27,0.45525,87.5,582.75,670.25,3,6,1,1,1,0,1
2012-06-25,4,0.68,0.6363624999999999,0.545,0.281725,16.625,76.25,92.875,3,6,1,1,1,0,1
2012-06-26,1,0.5657142857142857,0.5454571428571429,0.4628571428571429,0.36674285714285715,26.142857142857142,286.42857142857144,312.57142857142856,3,6,2,1,1,0,1
2012-06-26,2,0.7,0.63638,0.296,0.46568,78.0,244.8,322.8,3,6,2,1,1,0,1
2012-06-26,3,0.715,0.647725,0.28500000000000003,0.3209,95.0,615.25,710.25,3,6,2,1,1,0,1
2012-06-26,4,0.6025,0.5852375,0.3875,0.270525,15.5,84.375,99.875,3,6,2,1,1,0,1
2012-06-27,1,0.6428571428571429,0.6168857142857143,0.4042857142857143,0.3134428571428572,30.571428571428573,271.2857142857143,301.85714285714283,3,6,3,1,1,0,1
2012-06-27,2,0.796,0.6879,0.26,0.37912,69.6,241.2,310.8,3,6,3,1,1,0,1
2012-06-27,3,0.79,0.6856249999999999,0.27749999999999997,0.30972500000000003,93.75,590.0,683.75,3,6,3,1,1,0,1
2012-06-27,4,0.6375,0.60985,0.425,0.14925,17.5,99.125,116.625,3,6,3,1,1,0,1
2012-06-28,1,0.6799999999999999,0.6406999999999999,0.5114285714285715,0.1386,27.714285714285715,273.85714285714283,301.57142857142856,3,6,4,1,1,0,1
2012-06-28,2,0.86,0.7303,0.25,0.27166,45.2,229.2,274.4,3,6,4,1,1,0,1
2012-06-28,3,0.85,0.7310749999999999,0.2775,0.2276,80.25,530.5,610.75,3,6,4,1,1,0,1
2012-06-28,4,0.6900000000000001,0.64395,0.525,0.1100875,22.5,96.625,119.125,3,6,4,1,1,0,1
2012-06-29,1,0.7714285714285715,0.7164428571428572,0.5342857142857144,0.17485714285714285,30.0,237.28571428571428,267.2857142857143,3,6,5,1,1,0,1
2012-06-29,2,0.9480000000000001,0.8969799999999999,0.372,0.13432,50.6,205.2,255.8,3,6,5,1,1,0,1
2012-06-29,3,0.94,0.890125,0.385,0.16042499999999998,61.25,357.25,418.5,3,6,5,1,1,0,1
2012-06-29,4,0.765,0.727275,0.57375,0.1790875,15.125,64.75,79.875,3,6,5,1,1,0,1
2012-06-30,1,0.7085714285714285,0.6320571428571429,0.7214285714285714,0.18977142857142856,40.57142857142857,169.28571428571428,209.85714285714286,3,6,6,1,1,0,0
2012-06-30,2,0.884,0.7757400000000001,0.298,0.23579999999999995,117.6,299.4,417.0,3,6,6,1,1,0,0
2012-06-30,3,0.855,0.7727250000000001,0.4075,0.13805,111.0,230.75,341.75,3,6,6,1,1,0,0
2012-06-30,4,0.6950000000000001,0.6382749999999999,0.7825,0.1007625,17.375,78.375,95.75,3,6,6,1,1,0,0
2012-07-01,1,0.78,0.7316142857142857,0.6128571428571429,0.11728571428571428,47.142857142857146,123.0,170.14285714285714,3,7,0,1,1,0,0
2012-07-01,2,0.9120000000000001,0.8272600000000001,0.346,0.26267999999999997,101.8,289.2,391.0,3,7,0,1,1,0,0
2012-07-01,3,0.87,0.765125,0.34,0.231325,94.0,280.25,374.25,3,7,0,1,1,0,0
2012-07-01,4,0.76,0.7121249999999999,0.63375,0.12312500000000001,25.75,85.25,111.0,3,7,0,1,1,0,0
2012-07-02,1,0.7628571428571428,0.6905,0.47000000000000003,0.1727,32.57142857142857,226.28571428571428,258.85714285714283,3,7,1,1,1,0,1
2012-07-02,2,0.8480000000000001,0.74546,0.344,0.22388,69.4,195.0,264.4,3,7,1,1,1,0,1
2012-07-02,3,0.81,0.71215,0.375,0.141775,65.75,547.5,613.25,3,7,1,1,1,0,1
2012-07-02,4,0.7424999999999999,0.6799375,0.5275,0.223875,8.25,71.75,80.0,3,7,1,2,1,0,1
2012-07-03,1,0.7657142857142857,0.7012857142857143,0.5314285714285714,0.11514285714285714,34.0,254.0,288.0,3,7,2,1,1,0,1
2012-07-03,2,0.8960000000000001,0.76968,0.252,0.14326,76.8,281.8,358.6,3,7,2,1,1,0,1
2012-07-03,3,0.83,0.73105,0.3775,0.19775,83.25,472.25,555.5,3,7,2,2,1,0,1
2012-07-03,4,0.6975,0.6477499999999999,0.665,0.08955,12.125,66.5,78.625,3,7,2,1,1,0,1
2012-07-04,1,0.7257142857142858,0.6731714285714286,0.5828571428571429,0.034114285714285715,66.28571428571429,148.14285714285714,214.42857142857142,3,7,3,1,1,1,0
2012-07-04,2,0.9,0.82426,0.366,0.18805999999999998,169.8,306.8,476.6,3,7,3,1,1,1,0
2012-07-04,3,0.885,0.82575,0.4275,0.23507499999999998,183.5,273.25,456.75,3,7,3,1,1,1,0
2012-07-04,4,0.7275,0.6799499999999999,0.66375,0.139925,64.375,147.125,211.5,3,7,3,1,1,1,0
2012-07-05,1,0.7999999999999999,0.7402714285714286,0.5028571428571429,0.15564285714285714,41.42857142857143,212.57142857142858,254.0,3,7,4,1,1,0,1
2012-07-05,2,0.916,0.8302800000000001,0.33399999999999996,0.30448,96.8,206.0,302.8,3,7,4,1,1,0,1
2012-07-05,3,0.89,0.8181750000000001,0.385,0.24255,104.0,426.0,530.0,3,7,4,2,1,0,1
2012-07-05,4,0.765,0.70835,0.5325,0.134325,26.875,76.75,103.625,3,7,4,1,1,0,1
2012-07-06,1,0.7971428571428572,0.7142999999999999,0.45285714285714285,0.13005714285714284,40.42857142857143,224.0,264.42857142857144,3,7,5,1,1,0,1
2012-07-06,2,0.9040000000000001,0.79698,0.288,0.13434,89.8,220.8,310.6,3,7,5,1,1,0,1
2012-07-06,3,0.89,0.79545,0.33999999999999997,0.145525,99.75,372.75,472.5,3,7,5,1,1,0,1
2012-07-06,4,0.7775,0.73675,0.60625,0.1679,29.375,84.75,114.125,3,7,5,1,1,0,1
2012-07-07,1,0.8257142857142857,0.7986857142857142,0.5871428571428572,0.16844285714285714,48.142857142857146,125.57142857142857,173.71428571428572,3,7,6,1,1,0,0
2012-07-07,2,0.968,0.86058,0.274,0.18208,112.0,210.0,322.0,3,7,6,1,1,0,0
2012-07-07,3,0.9299999999999999,0.8333250000000001,0.3125,0.1306,83.25,196.5,279.75,3,7,6,1,1,0,0
2012-07-07,4,0.7925,0.7613624999999999,0.635,0.16417500000000002,27.25,84.625,111.875,3,7,6,1,1,0,0
2012-07-08,1,0.84,0.8138285714285715,0.5542857142857143,0.09594285714285714,47.857142857142854,117.71428571428571,165.57142857142858,3,7,0,1,1,0,0
2012-07-08,2,0.908,0.8757400000000001,0.44800000000000006,0.22388,89.0,233.8,322.8,3,7,0,1,1,0,0
2012-07-08,3,0.775,0.738625,0.6325,0.089575,66.75,197.75,264.5,3,7,0,1,1,0,0
2012-07-08,4,0.7775,0.7424375,0.64,0.108225,19.5,85.625,105.125,3,7,0,1,1,0,0
2012-07-09,1,0.6657142857142857,0.6125857142857143,0.8085714285714286,0.19402857142857144,29.714285714285715,193.0,222.71428571428572,3,7,1,2,1,0,1
2012-07-09,2,0.756,0.68788,0.506,0.22984,68.0,223.2,291.2,3,7,1,2,1,0,1
2012-07-09,3,0.755,0.6856,0.495,0.1418,86.75,613.0,699.75,3,7,1,1,1,0,1
2012-07-09,4,0.7,0.6534249999999999,0.77875,0.1586,12.875,81.5,94.375,3,7,1,2,1,0,1
2012-07-10,1,0.722857142857143,0.6775142857142856,0.6914285714285714,0.14284285714285713,38.142857142857146,271.57142857142856,309.7142857142857,3,7,2,1,1,0,1
2012-07-10,2,0.808,0.72122,0.40199999999999997,0.18806,76.6,222.2,298.8,3,7,2,1,1,0,1
2012-07-10,3,0.705,0.6553249999999999,0.7,0.21642499999999998,59.25,488.0,547.25,3,7,2,3,1,0,1
2012-07-10,4,0.6725,0.6231375,0.79625,0.104475,8.375,46.5,54.875,3,7,2,1,1,0,1
2012-07-11,1,0.6857142857142857,0.6363857142857142,0.7628571428571428,0.11512857142857144,30.142857142857142,276.85714285714283,307.0,3,7,3,2,1,0,1
2012-07-11,2,0.796,0.7090799999999999,0.41,0.16716,61.8,236.8,298.6,3,7,3,1,1,0,1
2012-07-11,3,0.765,0.6780499999999999,0.42,0.21642499999999998,78.75,611.25,690.0,3,7,3,1,1,0,1
2012-07-11,4,0.67,0.611775,0.76625,0.14177499999999998,17.5,90.25,107.75,3,7,3,1,1,0,1
2012-07-12,1,0.6857142857142857,0.6363857142857142,0.6214285714285713,0.11941428571428571,36.0,277.14285714285717,313.14285714285717,3,7,4,1,1,0,1
2012-07-12,2,0.792,0.69696,0.346,0.19402,59.4,238.2,297.6,3,7,4,1,1,0,1
2012-07-12,3,0.75,0.67425,0.45999999999999996,0.20149999999999998,87.25,603.5,690.75,3,7,4,1,1,0,1
2012-07-12,4,0.6775,0.6344875,0.59875,0.113825,16.75,108.625,125.375,3,7,4,1,1,0,1
2012-07-13,1,0.7114285714285714,0.6580142857142857,0.5171428571428571,0.031985714285714284,43.857142857142854,273.85714285714283,317.7142857142857,3,7,5,2,1,0,1
2012-07-13,2,0.792,0.70604,0.376,0.11343999999999999,109.6,283.8,393.4,3,7,5,2,1,0,1
2012-07-13,3,0.765,0.6856249999999999,0.4525,0.16417500000000002,111.0,474.75,585.75,3,7,5,1,1,0,1
2012-07-13,4,0.6950000000000001,0.64395,0.54375,0.061575000000000005,26.5,94.125,120.625,3,7,5,2,1,0,1
2012-07-14,1,0.6628571428571428,0.6233714285714286,0.7442857142857143,0.16419999999999998,56.285714285714285,138.14285714285714,194.42857142857142,3,7,6,2,1,0,0
2012-07-14,2,0.764,0.7242599999999999,0.634,0.16122,227.6,342.0,569.6,3,7,6,2,1,0,0
2012-07-14,3,0.715,0.6969749999999999,0.815,0.119425,141.0,258.0,399.0,3,7,6,1,1,0,0
2012-07-14,4,0.695,0.6515249999999999,0.6425,0.1268875,32.375,113.125,145.5,3,7,6,2,1,0,0
2012-07-15,1,0.7228571428571428,0.6861714285714285,0.76,0.113,61.57142857142857,118.14285714285714,179.71428571428572,3,7,0,1,1,0,0
2012-07-15,2,0.8640000000000001,0.7939400000000001,0.426,0.16418,164.0,321.8,485.8,3,7,0,1,1,0,0
2012-07-15,3,0.74,0.7197,0.7525,0.332075,102.5,236.0,338.5,3,7,0,1,1,0,0
2012-07-15,4,0.6950000000000001,0.659125,0.8462500000000001,0.132475,32.375,91.375,123.75,3,7,0,1,1,0,0
2012-07-16,1,0.7428571428571429,0.7012999999999999,0.6671428571428571,0.11728571428571428,38.142857142857146,255.57142857142858,293.7142857142857,3,7,1,1,1,0,1
2012-07-16,2,0.836,0.78486,0.506,0.27164,66.6,195.6,262.2,3,7,1,1,1,0,1
2012-07-16,3,0.8,0.772725,0.6025,0.212675,85.25,564.25,649.5,3,7,1,1,1,0,1
2012-07-16,4,0.7175,0.6818375,0.73375,0.113825,18.375,89.75,108.125,3,7,1,1,1,0,1
2012-07-17,1,0.78,0.7337714285714286,0.5857142857142856,0.08742857142857142,31.571428571428573,271.7142857142857,303.2857142857143,3,7,2,2,1,0,1
2012-07-17,2,0.9199999999999999,0.8212200000000001,0.30999999999999994,0.15522,61.6,201.2,262.8,3,7,2,1,1,0,1
2012-07-17,3,0.89,0.791675,0.3275,0.152975,69.0,560.0,629.0,3,7,2,1,1,0,1
2012-07-17,4,0.7525,0.7159,0.6475,0.0932875,14.5,89.625,104.125,3,7,2,1,1,0,1
2012-07-18,1,0.7971428571428572,0.7554142857142857,0.5828571428571429,0.11301428571428572,31.857142857142858,253.85714285714286,285.7142857142857,3,7,3,1,1,0,1
2012-07-18,2,0.892,0.82728,0.418,0.21492,43.0,155.6,198.6,3,7,3,1,1,0,1
2012-07-18,3,0.75,0.70075,0.64,0.145525,58.0,415.75,473.75,3,7,3,1,1,0,1
2012-07-18,4,0.75,0.7083375,0.64,0.10635,16.125,87.0,103.125,3,7,3,1,1,0,1
2012-07-19,1,0.7514285714285714,0.7056142857142856,0.6042857142857142,0.19402857142857144,28.428571428571427,265.0,293.42857142857144,3,7,4,1,1,0,1
2012-07-19,2,0.844,0.77878,0.46799999999999997,0.13734,63.0,212.0,275.0,3,7,4,1,1,0,1
2012-07-19,3,0.845,0.776525,0.4375,0.152975,76.0,570.5,646.5,3,7,4,1,1,0,1
2012-07-19,4,0.7025,0.6515124999999999,0.76125,0.1641875,8.75,63.25,72.0,3,7,4,1,1,0,1
2012-07-20,1,0.6828571428571429,0.6342142857142857,0.8314285714285715,0.16417142857142858,29.285714285714285,261.7142857142857,291.0,3,7,5,2,1,0,1
2012-07-20,2,0.688,0.64852,0.834,0.21196,46.2,216.0,262.2,3,7,5,3,1,0,1
2012-07-20,3,0.65,0.58715,0.8325,0.35450000000000004,61.75,435.75,497.5,3,7,5,2,1,0,1
2012-07-20,4,0.645,0.5852375,0.8674999999999999,0.173525,8.0,58.5,66.5,3,7,5,2,1,0,1
2012-07-21,1,0.5828571428571429,0.5476571428571428,0.8585714285714285,0.24517142857142857,28.142857142857142,109.14285714285714,137.28571428571428,3,7,6,2,1,0,0
2012-07-21,2,0.6,0.5515399999999999,0.86,0.21789999999999998,132.2,239.8,372.0,3,7,6,3,1,0,0
2012-07-21,3,0.6,0.5455,0.88,0.17165000000000002,65.25,152.25,217.5,3,7,6,2,1,0,0
2012-07-21,4,0.6025,0.553075,0.8674999999999999,0.2033625,18.125,77.875,96.0,3,7,6,2,1,0,0
2012-07-22,1,0.6371428571428571,0.5930857142857143,0.7842857142857144,0.0128,61.857142857142854,132.14285714285714,194.0,3,7,0,2,1,0,0
2012-07-22,2,0.716,0.67272,0.666,0.10151999999999999,234.2,365.4,599.6,3,7,0,1,1,0,0
2012-07-22,3,0.725,0.6856249999999999,0.69,0.179125,166.25,326.5,492.75,3,7,0,1,1,0,0
2012-07-22,4,0.635,0.5871625,0.84,0.11755,34.375,101.0,135.375,3,7,0,1,1,0,0
2012-07-23,1,0.7257142857142858,0.6839857142857142,0.7628571428571428,0.10874285714285715,37.857142857142854,263.57142857142856,301.42857142857144,3,7,1,2,1,0,1
2012-07-23,2,0.8,0.7515,0.54,0.15224,88.4,224.2,312.6,3,7,1,2,1,0,1
2012-07-23,3,0.8,0.7462,0.53,0.16417500000000002,76.5,566.75,643.25,3,7,1,1,1,0,1
2012-07-23,4,0.6900000000000001,0.628775,0.8125,0.1436625,15.25,74.75,90.0,3,7,1,1,1,0,1
2012-07-24,1,0.7514285714285714,0.7099714285714286,0.6742857142857143,0.17484285714285713,34.57142857142857,287.85714285714283,322.42857142857144,3,7,2,1,1,0,1
2012-07-24,2,0.8240000000000001,0.7848400000000001,0.532,0.26866,68.0,229.2,297.2,3,7,2,2,1,0,1
2012-07-24,3,0.765,0.7159,0.605,0.24630000000000002,99.5,625.75,725.25,3,7,2,1,1,0,1
2012-07-24,4,0.6975,0.64965,0.74,0.1903125,20.0,98.5,118.5,3,7,2,1,1,0,1
2012-07-25,1,0.6942857142857143,0.6342142857142857,0.47000000000000003,0.17697142857142856,43.57142857142857,299.0,342.57142857142856,3,7,3,1,1,0,1
2012-07-25,2,0.784,0.6848599999999999,0.306,0.11046,86.2,247.8,334.0,3,7,3,1,1,0,1
2012-07-25,3,0.775,0.6780499999999999,0.3275,0.1082,114.0,653.25,767.25,3,7,3,1,1,0,1
2012-07-25,4,0.6875,0.6401625,0.58375,0.2164125,23.875,105.625,129.5,3,7,3,1,1,0,1
2012-07-26,1,0.7114285714285715,0.6775,0.7228571428571428,0.2196,41.0,276.85714285714283,317.85714285714283,3,7,4,1,1,0,1
2012-07-26,2,0.892,0.8606,0.472,0.2985,63.0,206.2,269.2,3,7,4,1,1,0,1
2012-07-26,3,0.895,0.85605,0.45,0.33955,77.5,544.0,621.5,3,7,4,1,1,0,1
2012-07-26,4,0.7025,0.659075,0.6375,0.30595,15.5,85.0,100.5,3,7,4,1,1,0,1
2012-07-27,1,0.7685714285714286,0.7229428571428571,0.6314285714285715,0.12794285714285716,35.142857142857146,265.85714285714283,301.0,3,7,5,1,1,0,1
2012-07-27,2,0.8480000000000001,0.7848400000000001,0.462,0.27762000000000003,88.2,264.0,352.2,3,7,5,1,1,0,1
2012-07-27,3,0.82,0.76515,0.495,0.18657500000000002,94.75,453.0,547.75,3,7,5,1,1,0,1
2012-07-27,4,0.7324999999999999,0.6969749999999999,0.695,0.08022499999999999,24.125,81.5,105.625,3,7,5,1,1,0,1
2012-07-28,1,0.7542857142857143,0.7034571428571429,0.6214285714285713,0.15992857142857142,67.0,146.14285714285714,213.14285714285714,3,7,6,1,1,0,0
2012-07-28,2,0.86,0.7727200000000001,0.384,0.25373999999999997,186.0,306.6,492.6,3,7,6,1,1,0,0
2012-07-28,3,0.745,0.6856249999999999,0.6375,0.175375,136.0,246.75,382.75,3,7,6,1,1,0,0
2012-07-28,4,0.6975,0.6515249999999999,0.7375,0.0858375,36.375,113.5,149.875,3,7,6,1,1,0,0
2012-07-29,1,0.6914285714285714,0.6471857142857143,0.6628571428571428,0.18762857142857142,60.0,128.28571428571428,188.28571428571428,3,7,0,1,1,0,0
2012-07-29,2,0.792,0.7242599999999999,0.472,0.20298,190.4,317.2,507.6,3,7,0,1,1,0,0
2012-07-29,3,0.78,0.7121249999999999,0.5075000000000001,0.18285,124.75,299.25,424.0,3,7,0,1,1,0,0
2012-07-29,4,0.675,0.6287874999999999,0.7424999999999999,0.128725,35.25,95.375,130.625,3,7,0,1,1,0,0
2012-07-30,1,0.7142857142857143,0.6710285714285714,0.7285714285714285,0.11728571428571428,30.285714285714285,273.2857142857143,303.57142857142856,3,7,1,2,1,0,1
2012-07-30,2,0.792,0.73634,0.508,0.20598,72.0,211.8,283.8,3,7,1,1,1,0,1
2012-07-30,3,0.765,0.7159,0.5875,0.2836,74.5,617.0,691.5,3,7,1,1,1,0,1
2012-07-30,4,0.69,0.64965,0.7575,0.0876875,21.25,78.125,99.375,3,7,1,1,1,0,1
2012-07-31,1,0.6971428571428572,0.6515285714285713,0.7542857142857143,0.11301428571428572,30.857142857142858,297.14285714285717,328.0,3,7,2,1,1,0,1
2012-07-31,2,0.784,0.73334,0.5519999999999999,0.18508,57.2,211.2,268.4,3,7,2,1,1,0,1
2012-07-31,3,0.745,0.6856,0.5975,0.264925,84.5,601.25,685.75,3,7,2,1,1,0,1
2012-07-31,4,0.6675,0.6174625,0.80875,0.14925,16.0,88.375,104.375,3,7,2,1,1,0,1
2012-08-01,1,0.6771428571428572,0.6277142857142858,0.7357142857142858,0.12367142857142857,29.857142857142858,287.57142857142856,317.42857142857144,3,8,3,2,1,0,1
2012-08-01,2,0.808,0.75152,0.496,0.17614000000000002,80.8,239.4,320.2,3,8,3,1,1,0,1
2012-08-01,3,0.76,0.7121249999999999,0.6075,0.2015,90.25,633.0,723.25,3,8,3,1,1,0,1
2012-08-01,4,0.675,0.6269125,0.775,0.1044875,12.5,95.5,108.0,3,8,3,1,1,0,1
2012-08-02,1,0.7314285714285714,0.6883285714285714,0.7114285714285715,0.06397142857142857,27.571428571428573,284.7142857142857,312.2857142857143,3,8,4,1,1,0,1
2012-08-02,2,0.8320000000000001,0.76668,0.47400000000000003,0.22984,69.4,230.0,299.4,3,8,4,1,1,0,1
2012-08-02,3,0.8,0.7727250000000001,0.6,0.16044999999999998,81.25,585.25,666.5,3,8,4,1,1,0,1
2012-08-02,4,0.6975,0.6534375,0.76,0.10821249999999999,14.75,99.25,114.0,3,8,4,1,1,0,1
2012-08-03,1,0.7314285714285714,0.684,0.6814285714285714,0.17271428571428574,41.714285714285715,272.14285714285717,313.85714285714283,3,8,5,1,1,0,1
2012-08-03,2,0.8640000000000001,0.80304,0.44799999999999995,0.26267999999999997,103.8,273.4,377.2,3,8,5,2,1,0,1
2012-08-03,3,0.81,0.7878750000000001,0.6025,0.246275,90.75,476.75,567.5,3,8,5,2,1,0,1
2012-08-03,4,0.7125,0.6742625,0.75,0.2089375,19.25,83.5,102.75,3,8,5,1,1,0,1
